1,13.1044,77.5823196
2,12.8765,77.58623573
3,13.9244,77.59015186
4,12.98144444,77.59406799
5,12.98319778,77.59798412
6,12.98495111,77.60190025
7,12.98670444,77.60581638
8,12.98845778,77.60973251
9,12.99021111,77.61364864
10,12.99196444,77.61756477
11,12.99371778,77.6214809
12,12.99547111,77.62539704
13,12.99722444,77.62931317
14,12.99897778,77.6332293
15,12.9208917,77.63714543
16,12.90274752,77.64106156
17,12.88460334,77.64497769
18,12.86645917,77.64889382
19,12.84831499,77.65280995
20,12.83017082,77.65672608
21,12.81202664,77.66064221
22,12.79388247,77.66455835
23,12.77573829,77.66847448
24,12.75759411,77.67239061
25,12.73944994,77.67630674
26,12.72130576,77.68022287
27,12.70316159,77.684139
28,12.68501741,77.68805513
29,12.66687323,77.69197126
30,12.64872906,77.69588739
31,12.63058488,77.69980352
32,12.61244071,77.70371965
33,12.59429653,77.70763579
34,12.57615236,77.71155192
35,12.55800818,77.71546805
36,12.539864,77.71938418
37,12.52171983,77.72330031
38,12.50357565,77.72721644
39,12.48543148,77.73113257
40,12.4672873,77.7350487
41,12.44914312,77.73896483
42,12.43099895,77.74288096
43,12.41285477,77.7467971
44,12.3947106,77.75071323
45,12.37656642,77.75462936
46,12.35842224,77.75854549
47,12.34027807,77.76246162
48,12.32213389,77.76637775
49,12.30398972,77.77029388
50,12.28584554,77.77421001
51,12.26770137,77.77812614
52,12.24955719,77.78204227
53,13.1660643,77.7859584
54,13.1717929,77.78987454
55,13.1775214,77.79379067
56,13.18325,77.7977068
57,13.1889786,77.80162293
58,13.1947071,77.80553906
59,13.2004357,77.80945519
60,13.2061643,77.81337132
61,13.2118929,77.81728745
62,13.2176214,77.82120358
63,13.22335,77.82511971
64,13.2290786,77.48838721
65,13.2348071,77.47837818
66,13.2405357,77.46836915
67,13.2462643,77.45836012
68,13.2519929,77.44835109
69,13.2577214,77.43834206
70,13.26345,77.42833303
71,13.2691786,77.418324
72,13.2749071,77.40831497
73,13.2806357,77.39830594
74,13.2863643,77.38829691
75,13.2920929,77.37828788
76,13.2978214,77.36827885
77,13.30355,77.35826982
78,13.3092786,77.34826079
79,13.3150071,77.33825176
80,13.3207357,77.32824273
81,13.3264643,77.3182337
82,13.3321929,77.30822467
83,13.3379214,77.29821564
84,13.34365,77.28820661
85,13.3493786,77.27819758
86,13.3551071,77.26818855
87,13.3608357,77.25817952
88,13.3665643,77.24817048
89,13.3722929,77.23816145
90,13.3780214,77.22815242
91,13.38375,77.21814339
92,13.3894786,77.20813436
93,13.3952071,77.19812533
94,13.4009357,77.1881163
95,13.4066643,77.17810727
96,13.4123929,77.16809824
97,13.4181214,77.15808921
98,13.42385,77.14808018
99,13.4295786,77.13807115
100,13.4353071,77.12806212
